ID,Gender,Race,Age_at_Release,PUMA,Gang,SupervisionRiskScoreFirst,NumSupervisionLevelFirst,Edu,Dependents,PrisonOffense,PrisonYears,NumPriArrFelon,NumPriArrMisd,NumPriArrViol,NumPriArrProp,NumPriArrDrug,NumPriArrPPVch,PriArrDVch,PriArrGunch,NumPriConvFelon,NumPriConvMisd,PriConViol,NumPriConProp,NumPriConDrug,PriConPPVch,PriConDomVch,PriConvGunch,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Y1Crim
24493,1,0,25,2,0,1,9,1,0,Violent/Sex,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24494,1,0,25,24,0,6,4,3,1,999,24,2,6,2,1,2,3,0,0,2,3,1,1,2,0,0,0,0,0,1,1,0,0
24498,1,0,35,20,0,4,1,1,3,Property,12,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24501,1,1,30,3,0,4,1,1,3,999,12,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24503,1,0,25,17,0,5,1,1,0,Violent/Non-Sex,24,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
24505,0,0,40,9,999,5,1,1,2,Drug,12,5,2,0,1,2,3,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0
24506,1,0,30,16,0,4,1,2,0,Drug,12,3,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24507,1,1,35,12,0,6,4,2,3,999,36,3,3,1,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,1,1,0,0
24509,1,1,20,15,0,9,9,2,0,Property,12,3,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
24510,1,0,40,3,0,7,4,2,1,Property,24,4,3,0,1,4,1,0,1,0,3,0,1,2,0,0,1,0,0,1,1,1,0
24511,1,1,30,2,0,7,4,3,1,Drug,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24512,0,0,25,6,999,5,1,1,1,Property,12,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
24515,1,0,50,17,0,3,1,1,1,999,12,9,2,2,5,3,0,0,0,1,2,0,1,2,0,0,0,0,1,1,0,0,0
24516,1,0,45,20,0,3,1,1,3,Property,36,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24517,0,0,35,8,999,4,1,3,3,Drug,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24518,1,0,20,19,0,6,4,3,2,Property,24,3,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
24519,0,0,45,4,999,3,1,1,0,Drug,24,9,4,0,3,3,0,0,0,2,1,0,2,0,0,0,0,0,0,1,1,0,0
24520,1,0,30,13,0,5,9,2,1,Violent/Sex,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24521,1,0,45,3,0,3,1,3,2,Property,12,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
24522,0,0,20,17,999,7,1,3,1,Property,24,3,2,0,3,0,3,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0
24524,1,0,20,16,0,6,1,3,0,Other,12,3,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24525,1,0,25,5,0,7,4,1,0,999,12,3,2,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
24527,1,0,20,16,1,6,4,3,0,Property,12,8,3,2,5,3,0,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,1
24529,1,0,30,16,0,7,1,3,0,Property,36,5,1,0,4,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0
24531,1,1,35,21,0,5,1,1,3,Drug,24,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24532,1,1,25,19,0,7,4,2,3,Property,24,2,2,0,2,0,0,0,0,2,1,0,3,0,0,0,0,0,0,1,1,1,0
24533,0,1,35,6,999,4,1,1,3,Other,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24534,1,1,50,6,0,3,1,2,3,Property,24,10,6,3,5,2,0,0,0,3,4,0,3,0,0,0,0,0,0,1,0,0,1
24537,1,1,35,8,1,5,1,1,2,Violent/Non-Sex,36,2,6,1,2,0,4,0,1,0,4,0,1,0,1,0,0,0,0,1,1,1,0
24538,1,1,25,9,0,5,1,2,3,Other,12,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24540,1,1,20,14,1,4,1,2,0,Other,36,2,2,1,1,2,1,0,1,2,1,0,1,1,0,0,1,0,1,1,0,0,0
24542,1,0,25,17,0,6,4,1,3,Drug,12,1,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
24543,1,1,35,19,0,9,9,2,3,Drug,36,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24544,1,1,20,6,0,4,1,3,0,Violent/Non-Sex,36,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
24545,0,0,25,16,999,9,1,3,2,Property,12,10,6,0,5,1,5,0,0,1,4,0,3,0,0,0,0,0,0,1,1,0,1
24548,1,1,25,7,1,6,1,3,0,Violent/Non-Sex,36,1,3,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0
24551,1,1,35,9,0,5,1,1,1,Violent/Non-Sex,36,3,6,2,2,1,4,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
24552,1,1,25,5,0,6,9,2,3,Violent/Non-Sex,24,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
24553,1,1,20,5,0,9,9,1,3,Violent/Non-Sex,36,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24554,0,1,50,6,999,2,1,1,1,Property,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24555,1,0,30,18,1,9,1,3,3,Property,24,5,4,1,3,3,0,1,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0
24557,1,1,25,6,0,7,4,1,0,999,24,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
24559,1,0,25,3,0,6,4,2,1,Property,12,1,3,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
24560,1,1,50,23,0,3,1,1,0,Property,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24562,1,1,20,20,0,6,9,2,0,Violent/Non-Sex,12,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24563,1,1,30,15,1,7,4,3,1,999,24,2,6,0,3,5,0,0,0,0,4,0,2,2,0,0,0,0,0,1,1,0,1
24564,1,0,25,14,0,6,9,1,0,Violent/Sex,36,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24565,1,1,20,23,0,10,9,2,1,Property,24,3,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24566,1,1,50,2,0,4,1,1,3,Other,12,3,5,0,2,0,3,0,1,2,2,0,3,0,1,0,1,0,0,0,0,0,0
24567,1,1,20,20,0,8,4,3,0,999,12,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
24571,0,1,25,5,999,5,1,3,2,Other,12,6,6,1,3,0,4,0,0,3,4,0,2,0,1,0,0,0,0,0,1,0,0
24572,0,0,35,11,999,4,1,1,3,Property,12,2,1,0,1,0,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1
24573,1,1,20,22,0,6,4,3,0,Property,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24575,1,1,25,8,0,6,1,2,0,Property,36,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
24577,1,1,40,6,0,6,4,3,1,Violent/Non-Sex,36,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24578,1,0,20,14,0,8,4,3,0,999,12,2,2,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1
24579,1,0,50,17,0,2,1,3,1,Property,12,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24580,1,1,30,8,0,6,4,3,2,Property,12,8,6,3,3,3,2,0,0,1,2,0,1,0,0,0,0,0,1,0,1,1,0
24583,1,1,25,17,0,8,4,2,0,Other,24,3,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24584,1,0,35,12,0,3,9,2,0,Violent/Sex,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24586,0,0,25,20,999,8,4,1,0,999,24,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24588,1,1,30,17,0,4,1,2,2,Drug,12,1,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
24589,1,1,20,11,1,6,4,3,0,Violent/Non-Sex,24,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
24590,0,0,25,10,999,10,9,2,3,Property,12,5,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
24591,1,0,30,4,0,6,4,2,3,Property,12,4,3,0,1,3,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0
24593,1,1,40,2,0,2,1,2,0,999,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24594,0,1,30,12,999,8,4,2,3,Property,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
24595,1,0,40,8,0,2,1,2,3,Drug,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
24596,1,1,25,15,0,7,9,1,0,Property,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24597,1,0,40,17,0,4,1,2,2,Property,12,4,6,0,2,2,3,0,1,1,4,0,1,1,0,0,0,0,1,1,0,1,0
24598,1,1,40,2,0,6,4,2,3,Property,12,1,6,2,0,0,3,1,0,1,4,1,0,0,1,1,0,0,0,0,0,0,0
24599,1,0,30,14,0,8,4,2,2,Drug,12,3,3,0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
24600,1,1,35,16,0,10,1,3,3,Property,24,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
24601,1,1,20,11,0,8,1,3,0,Violent/Non-Sex,36,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1
24602,1,0,30,16,0,5,1,3,3,999,12,5,4,1,0,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
24603,1,0,35,16,1,3,1,3,2,Drug,12,3,4,1,2,2,1,1,0,2,2,1,1,2,0,1,0,0,0,0,0,0,0
24605,1,0,50,13,0,1,1,1,3,Other,12,2,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1
24607,1,1,25,18,1,6,4,3,0,Violent/Non-Sex,36,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
24610,1,0,25,5,1,8,4,3,2,Property,12,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24612,1,0,50,23,0,2,1,2,0,Property,12,2,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24613,1,1,20,11,0,7,4,2,0,Property,12,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24614,1,0,35,25,0,5,1,3,3,Drug,12,4,2,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
24617,1,0,20,18,0,7,4,3,3,Property,12,5,5,2,4,0,1,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,1
24619,1,1,35,18,0,4,1,2,2,Property,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24620,1,1,40,8,0,6,4,1,3,Property,24,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24622,0,0,40,14,999,5,1,1,0,Property,24,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24625,0,0,25,17,999,10,9,2,0,Property,24,8,6,1,5,1,2,0,0,0,2,0,3,0,1,0,0,0,0,1,1,0,0
24626,1,1,25,25,1,7,4,2,0,Violent/Non-Sex,24,4,4,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1
24628,1,0,35,14,0,5,1,1,3,Property,12,5,1,0,3,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
24629,1,1,25,2,0,5,1,2,0,999,12,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24630,1,1,20,19,0,8,1,3,1,Violent/Non-Sex,24,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24633,1,1,20,18,1,7,9,3,3,Violent/Non-Sex,12,6,5,3,2,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,1,1
24634,1,1,20,20,0,8,4,3,2,Property,12,4,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
24635,1,1,20,20,0,10,9,1,3,Violent/Non-Sex,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24636,1,1,20,1,0,7,1,2,3,Violent/Non-Sex,24,4,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
24637,1,0,20,14,0,7,1,3,0,999,12,4,3,1,1,2,3,0,1,2,2,1,1,2,0,0,0,0,0,1,0,0,0
24638,1,0,25,19,0,7,4,1,3,Property,12,6,6,3,4,1,5,0,0,0,4,1,0,0,1,0,0,0,0,1,1,0,1
24640,1,0,30,3,0,5,1,2,0,Drug,12,2,5,1,2,2,4,1,0,0,3,0,1,1,0,0,0,0,1,1,0,0,1
24641,1,0,20,19,0,10,9,2,1,Property,12,5,6,0,5,2,1,0,0,2,4,0,3,0,0,0,0,0,1,1,0,0,0
24642,1,1,30,8,0,6,4,3,0,Other,12,4,2,0,0,3,0,0,1,0,4,0,2,2,0,0,1,0,1,0,0,0,0
24643,1,0,20,12,1,5,1,3,3,Drug,12,2,6,1,3,3,1,1,0,0,4,1,1,0,1,1,0,0,0,0,1,1,1
24645,1,1,25,6,0,9,9,2,0,Property,12,5,4,2,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24646,1,1,20,12,0,5,1,2,0,Drug,12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24648,0,0,35,19,999,5,1,2,2,Other,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24649,1,1,20,23,1,7,4,2,2,Violent/Non-Sex,12,5,0,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1
24650,0,0,45,25,999,2,1,1,3,Property,24,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24651,1,0,35,14,0,3,1,1,3,Drug,12,2,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
24652,1,0,50,5,0,2,1,3,3,Drug,12,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24653,1,1,50,14,0,2,1,2,3,Violent/Non-Sex,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24654,1,1,35,10,0,4,1,2,3,Property,36,6,6,1,0,5,2,1,0,3,3,0,0,2,0,0,0,0,0,1,0,0,1
24656,1,0,20,22,0,6,4,3,1,Property,12,2,2,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
24657,1,0,50,2,0,5,9,3,1,Violent/Sex,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24658,1,0,20,13,1,7,4,2,1,Drug,12,4,1,0,3,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1
24659,0,0,30,17,999,7,4,1,3,Drug,24,3,4,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24660,0,0,30,5,999,5,1,3,0,999,12,5,2,3,2,2,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1,0,0
24661,1,0,25,20,0,6,4,2,0,Drug,12,2,4,0,0,4,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0
24664,1,0,35,17,0,5,1,3,3,Property,12,4,6,3,3,3,5,1,0,1,4,1,1,1,1,1,0,0,1,1,0,1,0
24667,1,0,50,4,0,2,1,2,2,Property,12,3,6,0,5,0,2,0,0,2,4,0,3,0,1,0,0,0,0,1,0,0,0
24668,0,1,35,11,999,6,4,1,1,999,12,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24671,1,1,30,21,0,5,1,2,3,Violent/Non-Sex,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24672,0,0,30,16,999,7,4,2,2,Property,24,5,3,0,3,2,3,0,0,0,2,0,2,0,1,0,0,0,1,1,0,0,0
24674,1,0,20,4,0,8,4,3,0,Violent/Non-Sex,24,3,1,2,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1
24675,1,0,30,3,0,7,1,2,0,Property,12,3,2,1,1,3,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
24676,0,1,20,1,999,9,9,3,0,Property,12,3,6,0,5,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1
24677,0,0,25,8,999,7,4,3,1,Drug,24,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24678,1,0,25,8,0,7,4,3,0,Property,12,2,4,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1
24681,1,0,25,9,0,8,4,3,1,Property,12,3,6,0,5,3,3,0,0,2,2,0,2,2,0,0,0,0,0,1,0,1,1
24683,1,1,25,3,1,6,9,3,1,Violent/Sex,36,2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
24684,1,0,35,14,0,1,1,1,3,999,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24686,0,1,20,6,999,9,1,3,0,Property,12,3,3,1,0,2,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0
24687,1,1,20,2,0,6,9,1,3,Property,12,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24688,1,1,30,8,0,1,1,2,1,999,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689,1,1,20,1,1,10,9,1,3,Property,12,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24690,1,0,25,14,0,7,4,2,0,Property,12,4,4,0,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1
24691,1,1,30,16,0,1,9,1,3,999,48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24692,1,0,20,3,0,7,9,2,0,999,12,2,2,0,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0
24693,1,1,30,8,0,5,1,2,0,999,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24697,1,1,20,20,0,7,4,3,2,Property,12,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24698,1,0,30,12,0,6,4,2,1,Drug,12,4,2,1,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
24699,1,0,35,17,0,5,1,1,3,Property,12,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24700,1,1,30,8,0,7,4,2,3,Property,24,5,6,0,5,3,0,0,0,0,4,0,3,2,0,0,0,0,0,1,1,0,0
24702,1,1,25,7,0,6,4,2,0,Property,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24703,1,1,25,20,0,6,4,3,3,Property,12,3,4,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
24705,1,1,25,4,0,8,1,3,0,Property,36,4,3,0,3,1,2,0,1,1,1,0,2,0,0,0,0,0,0,1,1,1,0
24706,1,1,25,11,0,6,9,1,0,Violent/Sex,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24707,1,1,20,7,0,7,4,2,0,Property,24,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
24709,1,0,20,12,1,6,4,3,1,Property,12,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
24710,1,0,20,16,0,8,4,2,0,Property,12,5,6,2,1,3,5,1,0,1,4,1,1,2,1,0,0,0,0,1,0,0,1
24711,0,0,25,11,999,8,4,2,0,Drug,24,4,6,0,2,3,5,0,0,3,4,0,0,2,0,0,0,0,1,1,0,0,0
24712,1,1,35,9,0,4,1,1,3,Violent/Non-Sex,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24713,0,0,45,6,999,3,1,3,0,Other,12,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24714,1,0,35,20,0,8,4,3,3,Other,36,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
24717,1,1,25,5,0,10,9,1,0,999,12,4,4,2,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0
24718,1,1,20,8,0,9,1,2,0,Property,36,5,1,0,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
24719,1,0,50,5,0,1,1,2,0,Drug,12,2,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24721,1,1,20,11,0,9,9,2,0,999,12,4,5,0,3,2,2,0,0,1,1,0,2,0,0,0,0,0,0,1,1,1,1
24722,0,0,40,3,999,9,1,2,3,Drug,24,3,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1
24724,1,1,40,7,0,4,1,1,3,999,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24725,1,0,50,14,0,2,1,1,1,Other,12,5,6,1,3,1,2,0,0,3,4,0,2,0,0,0,0,0,0,1,1,0,0
24726,1,1,30,6,0,7,1,1,2,Property,24,8,6,0,5,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,1,1,1
24728,1,0,20,14,1,7,4,3,0,Drug,12,4,1,0,2,1,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1
24729,1,1,25,18,0,7,9,3,0,999,12,3,5,0,0,5,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0
24733,1,1,30,2,0,5,1,3,3,Drug,24,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
24736,1,0,40,7,0,7,4,3,3,Property,12,4,4,0,3,2,0,0,0,1,3,0,1,2,0,0,0,0,0,0,1,0,1
24737,1,1,20,2,0,7,1,3,3,Property,12,2,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
24738,1,1,20,5,1,7,4,2,1,Violent/Non-Sex,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
24739,1,0,25,9,0,9,9,3,2,Property,24,3,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
24740,0,0,25,10,999,4,1,2,2,Property,12,2,3,0,5,0,0,0,0,1,2,0,3,0,0,0,0,0,0,1,0,0,1
24741,1,1,20,11,1,7,4,3,3,Violent/Non-Sex,24,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24742,1,1,20,5,0,7,4,3,0,999,12,4,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
24744,1,1,20,19,1,999,999,3,0,Violent/Non-Sex,36,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24745,1,1,25,19,0,4,1,3,1,999,24,4,4,2,3,0,3,0,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0
24746,1,0,25,7,1,6,4,2,0,Property,36,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24747,1,1,35,24,1,8,4,2,0,Drug,12,3,2,0,1,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1
24748,1,1,25,7,0,5,1,3,3,999,12,3,2,1,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0
24749,1,1,25,6,0,6,4,2,0,Violent/Non-Sex,24,2,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
24750,1,1,50,6,0,1,1,2,2,Property,12,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24751,0,0,20,8,999,7,4,3,1,Drug,12,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24752,1,0,25,10,0,7,4,2,0,Violent/Non-Sex,24,5,4,0,4,1,1,1,0,0,3,0,2,0,0,0,0,0,0,1,1,0,1
24756,1,1,25,8,1,6,1,2,1,Property,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24757,1,0,50,22,0,6,4,2,1,Property,24,2,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
24758,1,0,20,1,0,10,9,3,3,Property,24,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24762,0,1,30,11,999,9,9,3,3,Property,12,6,4,0,3,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0
24763,0,0,50,12,999,1,1,3,0,Drug,12,3,0,0,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1
24764,1,0,40,16,0,4,1,2,0,Property,24,7,6,2,3,1,2,1,0,1,4,0,2,0,0,0,0,0,0,1,0,0,0
24767,1,0,40,16,0,6,1,2,1,Property,12,2,5,0,2,0,1,0,0,1,3,0,2,0,0,0,1,0,0,1,0,1,0
24768,1,0,30,12,0,5,1,1,0,Drug,12,4,1,1,0,3,0,0,1,2,1,0,0,2,0,0,0,0,0,1,0,0,1
24770,1,0,30,5,0,5,1,1,3,Property,12,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24771,1,1,20,4,1,9,9,2,1,Other,24,7,2,3,3,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0
24772,1,1,30,6,0,7,4,1,3,999,12,2,3,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24774,1,0,25,21,0,5,1,3,3,Drug,12,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24775,1,1,25,6,0,7,1,2,0,Violent/Non-Sex,36,2,6,2,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
